"","ward_id","ward_tikicode","ward_name","district_id","district_tikicode","district_name","region_id","region_tikicode","region_name"
6130,3860,"VN035005006","Xã Sơn Châu",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6131,3861,"VN035005007","Xã Sơn Diệm",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6132,3862,"VN035005008","Xã Sơn Giang",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6133,3863,"VN035005009","Xã Sơn Hà",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6134,3864,"VN035005010","Xã Sơn Hàm",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6135,3865,"VN035005011","Xã Sơn Hòa",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6136,3866,"VN035005012","Xã Sơn Hồng",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6137,3867,"VN035005013","Xã Sơn Kim 1",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6138,3868,"VN035005014","Xã Sơn Kim 2",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6139,3869,"VN035005015","Xã Sơn Lâm",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6140,3870,"VN035005016","Xã Sơn Lễ",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6141,3871,"VN035005017","Xã Sơn Lĩnh",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6142,3872,"VN035005018","Xã Sơn Long",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6143,3873,"VN035005019","Xã Sơn Mai",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6144,3874,"VN035005020","Xã Sơn Mỹ",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6145,3875,"VN035005021","Xã Sơn Ninh",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6146,3876,"VN035005022","Xã Sơn Phú",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6147,3877,"VN035005023","Xã Sơn Phúc",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6148,3878,"VN035005024","Xã Sơn Quang",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6149,3879,"VN035005025","Xã Sơn Tân",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6150,3880,"VN035005026","Xã Sơn Tây",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6151,3881,"VN035005027","Xã Sơn Thịnh",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6152,3882,"VN035005028","Xã Sơn Thủy",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6153,3883,"VN035005029","Xã Sơn Tiến",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6154,3884,"VN035005030","Xã Sơn Trà",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6155,3885,"VN035005031","Xã Sơn Trung",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6156,3886,"VN035005032","Xã Sơn Trường",326,"VN035005","Huyện Hương Sơn",299,"VN035","Hà Tĩnh"
6157,3933,"VN035008001","Thị trấn Nghi Xuân",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6158,3934,"VN035008002","Thị trấn Xuân An",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6159,3935,"VN035008003","Xã Cỗ Đạm",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6160,3936,"VN035008004","Xã Cương Gián",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6161,3937,"VN035008005","Xã Tiên Điền",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6162,3938,"VN035008006","Xã Xuân Đan",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6163,3939,"VN035008007","Xã Xuân Giang",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6164,3940,"VN035008008","Xã Xuân Hải",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6165,3941,"VN035008009","Xã Xuân Hội",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6166,3942,"VN035008010","Xã Xuân Hồng",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6167,3943,"VN035008011","Xã Xuân Lam",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6168,3944,"VN035008012","Xã Xuân Liên",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6169,3945,"VN035008013","Xã Xuân Lĩnh",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6170,3946,"VN035008014","Xã Xuân Mỹ",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6171,3947,"VN035008015","Xã Xuân Phổ",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6172,3948,"VN035008016","Xã Xuân Thành",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6173,3949,"VN035008017","Xã Xuân Trường",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6174,3950,"VN035008018","Xã Xuân Viên",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6175,3951,"VN035008019","Xã Xuân Yên",327,"VN035008","Huyện Nghi Xuân",299,"VN035","Hà Tĩnh"
6176,3833,"VN035004001","Thị trấn Hương Khê",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6177,3834,"VN035004002","Xã Gia Phố",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6178,3835,"VN035004003","Xã Hà Linh",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6179,3836,"VN035004004","Xã Hòa Hải",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6180,3837,"VN035004005","Xã Hương Bình",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6181,3838,"VN035004006","Xã Hương Đô",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6182,3839,"VN035004007","Xã Hương Giang",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6183,3840,"VN035004008","Xã Hương Lâm",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6184,3841,"VN035004009","Xã Hương Liên",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6185,3842,"VN035004010","Xã Hương Long",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6186,3843,"VN035004011","Xã Hương Thủy",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6187,3844,"VN035004012","Xã Hương Trà",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6188,3845,"VN035004013","Xã Hương Trạch",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6189,3846,"VN035004014","Xã Hương Vĩnh",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6190,3847,"VN035004015","Xã Hương Xuân",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6191,3848,"VN035004016","Xã Lộc Yên",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6192,3849,"VN035004017","Xã Phú Gia",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6193,3850,"VN035004018","Xã Phú Phong",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6194,3851,"VN035004019","Xã Phúc Đồng",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6195,3852,"VN035004020","Xã Phúc Trạch",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6196,3853,"VN035004021","Xã Phương Điền",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6197,3854,"VN035004022","Xã Phương Mỹ",328,"VN035004","Huyện Hương Khê",299,"VN035","Hà Tĩnh"
6198,3805,"VN035003001","Thị trấn Đức Thọ",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6199,3806,"VN035003002","Xã Bùi Xá",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6200,3807,"VN035003003","Xã Đức An",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6201,3808,"VN035003004","Xã Đức Châu",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6202,3809,"VN035003005","Xã Đức Đồng",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6203,3810,"VN035003006","Xã Đức Dũng",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6204,3811,"VN035003007","Xã Đức Hòa",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6205,3812,"VN035003008","Xã Đức La",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6206,3813,"VN035003009","Xã Đức Lạc",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6207,3814,"VN035003010","Xã Đức Lâm",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6208,3815,"VN035003011","Xã Đức Lạng",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6209,3816,"VN035003012","Xã Đức Lập",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6210,3817,"VN035003013","Xã Đức Long",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6211,3818,"VN035003014","Xã Đức Nhân",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6212,3819,"VN035003015","Xã Đức Quang",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6213,3820,"VN035003016","Xã Đức Thanh",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6214,3821,"VN035003017","Xã Đức Thịnh",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6215,3822,"VN035003018","Xã Đức Thủy",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6216,3823,"VN035003019","Xã Đức Tùng",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6217,3824,"VN035003020","Xã Đức Vĩnh",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6218,3825,"VN035003021","Xã Đức Yên",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6219,3826,"VN035003022","Xã Liên Minh",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6220,3827,"VN035003023","Xã Tân Hương",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6221,3828,"VN035003024","Xã Thái Yên",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6222,3829,"VN035003025","Xã Trung Lễ",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6223,3830,"VN035003026","Xã Trường Sơn",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6224,3831,"VN035003027","Xã Tùng Ảnh",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6225,3832,"VN035003028","Xã Yên Hồ",329,"VN035003","Huyện Đức Thọ",299,"VN035","Hà Tĩnh"
6226,3952,"VN035009001","Thị trấn Thạch Hà",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6227,3953,"VN035009002","Xã Bắc Sơn",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6228,3954,"VN035009003","Xã Nam Hương",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6229,3955,"VN035009004","Xã Ngọc Sơn",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6230,3956,"VN035009005","Xã Phù Việt",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6231,3957,"VN035009006","Xã Thạch Bàn",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6232,3958,"VN035009007","Xã Thạch Đài",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6233,3959,"VN035009008","Xã Thạch Điền",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6234,3960,"VN035009009","Xã Thạch Đỉnh",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6235,3961,"VN035009010","Xã Thạch Hải",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6236,3962,"VN035009011","Xã Thạch Hội",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6237,3963,"VN035009012","Xã Thạch Hương",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6238,3964,"VN035009013","Xã Thạch Kênh",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6239,3965,"VN035009014","Xã Thạch Khê",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6240,3966,"VN035009015","Xã Thạch Lạc",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6241,3967,"VN035009016","Xã Thạch Lâm",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6242,3968,"VN035009017","Xã Thạch Liên",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6243,3969,"VN035009018","Xã Thạch Long",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6244,3970,"VN035009019","Xã Thạch Lưu",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6245,3971,"VN035009020","Xã Thạch Ngọc",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6246,3972,"VN035009021","Xã Thạch Sơn",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6247,3973,"VN035009022","Xã Thạch Tân",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6248,3974,"VN035009023","Xã Thạch Thắng",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6249,3975,"VN035009024","Xã Thạch Thanh",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6250,3976,"VN035009025","Xã Thạch Tiến",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6251,3977,"VN035009026","Xã Thạch Trị",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6252,3978,"VN035009027","Xã Thạch Văn",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6253,3979,"VN035009028","Xã Thạch Vĩnh",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6254,3980,"VN035009029","Xã Thạch Xuân",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6255,3981,"VN035009030","Xã Tượng Sơn",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6256,3982,"VN035009031","Xã Việt Xuyên",330,"VN035009","Huyện Thạch Hà",299,"VN035","Hà Tĩnh"
6257,3920,"VN035007001","Xã An Lộc",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6258,3921,"VN035007002","Xã Bình Lộc",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6259,3922,"VN035007003","Xã Hộ Độ",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6260,3923,"VN035007004","Xã Hồng Lộc",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6261,3924,"VN035007005","Xã Ích Hậu",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6262,3925,"VN035007006","Xã Mai Phụ",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6263,3926,"VN035007007","Xã Phù Lưu",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6264,3927,"VN035007008","Xã Tân Lộc",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6265,3928,"VN035007009","Xã Thạch Bằng",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6266,3929,"VN035007010","Xã Thạch Châu",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6267,3930,"VN035007011","Xã Thạch Kim",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6268,3931,"VN035007012","Xã Thạch Mỹ",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6269,3932,"VN035007013","Xã Thịnh Lộc",331,"VN035007","Huyện Lộc Hà",299,"VN035","Hà Tĩnh"
6270,1983,"VN026007001","Thị trấn Buôn Trấp",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6271,1984,"VN026007002","Xã Băng A Drênh",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6272,1985,"VN026007003","Xã Bình Hòa",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6273,1986,"","Xã Cư ê Wi",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6274,1987,"VN026007004","Xã Dray Sáp",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6275,1988,"VN026007005","Xã Dur KMăl",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6276,1989,"","Xã Ea BHốk",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6277,1990,"VN026007006","Xã Ea Bông",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6278,1991,"","Xã Ea Hu",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6279,1992,"","Xã Ea Ktur",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6280,1993,"VN026007007","Xã Ea Na",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6281,1994,"","Xã Ea Tiêu",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6282,1995,"","Xã Hòa Hiệp",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6283,1996,"VN026007008","Xã Quảng Điền",332,"VN026007","Huyện Krông A Na",292,"VN026","Đắk Lắk"
6284,2070,"VN026014014","Xã Cư ÊBur",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6285,2071,"VN026014015","Xã Ea Kao",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6286,2072,"VN026014016","Xã Ea Tu",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6287,2073,"VN026014017","Xã Hòa Khánh",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6288,2074,"VN026014018","Xã Hòa Phú",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6289,2075,"VN026014019","Xã Hòa Thắng",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6290,2076,"VN026014020","Xã Hòa Thuận",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6291,2077,"VN026014021","Xã Hòa Xuân",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6292,2078,"VN026014001","Phường Ea Tam",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6293,2079,"VN026014002","Phường Khánh Xuân",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6294,2080,"VN026014003","Phường Tân An",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6295,2081,"VN026014004","Phường Tân Hòa",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6296,2082,"VN026014005","Phường Tân Lập",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6297,2083,"VN026014006","Phường Tân Lợi",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6298,2084,"VN026014007","Phường Tân Thành",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6299,2085,"VN026014008","Phường Tân Tiến",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6300,2086,"VN026014009","Phường Thắng Lợi",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6301,2087,"VN026014010","Phường Thành Công",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6302,2088,"VN026014011","Phường Thành Nhất",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6303,2089,"VN026014012","Phường Thống Nhất",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6304,2090,"VN026014013","Phường Tự An",333,"VN026014","Thành phố Buôn Ma Thuột",292,"VN026","Đắk Lắk"
6305,1920,"VN026002001","Xã Cư Ê Wi",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6306,1921,"VN026002002","Xã Dray Bhăng",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6307,1922,"VN026002003","Xã Ea BHốk",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6308,1923,"VN026002004","Xã Ea Hu",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6309,1924,"VN026002005","Xã Ea Ktur",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6310,1925,"VN026002006","Xã Ea Ning",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6311,1926,"VN026002007","Xã Ea Tiêu",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6312,1927,"VN026002008","Xã Hòa Hiệp",334,"VN026002","Huyện Cư Kuin",292,"VN026","Đắk Lắk"
6313,1928,"VN026003001","Thị trấn Ea Pốk",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6314,1929,"VN026003002","Thị trấn Quảng Phú",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6315,1930,"VN026003003","Xã Cư Dliê M'nông",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6316,1931,"VN026003004","Xã Cư M'gar",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6317,1932,"VN026003005","Xã Cư Suê",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6318,1933,"VN026003006","Xã Cuor Đăng",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6319,1934,"VN026003007","Xã Ea D'Rơng",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6320,1935,"VN026003008","Xã Ea H'đinh",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6321,1936,"VN026003009","Xã Ea Kiết",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6322,1937,"VN026003010","Xã Ea KPam",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6323,1938,"VN026003012","Xã Ea M'DRóh",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6324,1939,"VN026003013","Xã Ea M'nang",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6325,1940,"VN026003014","Xã Ea Tar",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6326,1941,"VN026003015","Xã Ea Tul",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6327,1942,"VN026003011","Xã Ea Kuêh",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6328,1943,"VN026003016","Xã Quảng Hiệp",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6329,1944,"VN026003017","Xã Quảng Tiến",335,"VN026003","Huyện Cư M'gar",292,"VN026","Đắk Lắk"
6330,1973,"VN026006001","Thị trấn Ea Súp",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6331,1974,"VN026006002","Xã Cư KBang",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6332,1975,"VN026006003","Xã Cư M'Lan",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6333,1976,"VN026006004","Xã Ea Bung",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6334,1977,"VN026006005","Xã Ea Lê",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6335,1978,"VN026006006","Xã Ea Rốk",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6336,1979,"VN026006007","Xã Ia JLơi",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6337,1980,"VN026006008","Xã Ia Lốp",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6338,1981,"VN026006009","Xã Ia RVê",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6339,1982,"VN026006010","Xã Ya Tờ Mốt",336,"VN026006","Huyện Ea Súp",292,"VN026","Đắk Lắk"
6340,2018,"VN026010001","Thị trấn Krông Năng",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6341,2019,"VN026010002","Xã Cư Klông",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6342,2020,"VN026010003","Xã ĐLiê Ya",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6343,2021,"VN026010004","Xã Ea Dăh",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6344,2022,"VN026010005","Xã Ea Hồ",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6345,2023,"VN026010006","Xã Ea Puk",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6346,2024,"VN026010007","Xã Ea Tam",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6347,2025,"VN026010008","Xã Ea Tân",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6348,2026,"VN026010009","Xã Ea Tóh",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6349,2027,"VN026010010","Xã Phú Lộc",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6350,2028,"VN026010011","Xã Phú Xuân",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6351,2029,"VN026010012","Xã Tam Giang",337,"VN026010","Huyện Krông Năng",292,"VN026","Đắk Lắk"
6352,1945,"VN026004001","Thị trấn Ea Drăng",338,"VN026004","Huyện Ea H'leo",292,"VN026","Đắk Lắk"
6353,1946,"VN026004002","Xã Cư A Mung",338,"VN026004","Huyện Ea H'leo",292,"VN026","Đắk Lắk"
